1;"Twilight Sparkle";"Princess Twilight Sparkle";"https://mlp.fandom.com/wiki/Twilight_Sparkle";"Canterlot (S1E1, S9E26)\nCastle of Friendship, Ponyville (seasons 5-9)\nGolden Oak Library, Ponyville (seasons 1-4)\nCrystal Princess Palace (toy line)";"Ruler of Equestria (S9E26)\nFounder/leader of the Council of Friendship (S9E26)\nRuler of the Castle of Friendship (S4E26-S9E26)\nFounder/principal of the School of Friendship (S8E1-S9E20)\nStarlight Glimmer's teacher (S5E26-S7E1)\nGolden Oak Library librarian (seasons 1-4)\nPrincess Celestia's student (seasons 1-3)\nStudent at Celestia's School for Gifted Unicorns (formerly)";"Alicorn,Unicorn,Human";"https://vignette.wikia.nocookie.net/mlp/images/b/bc/Princess_Twilight_Sparkle_ID_S4E26.png/revision/latest?cb=20160207045127,https://vignette.wikia.nocookie.net/mlp/images/6/6c/Twilight_S2E25_cropped.png/revision/latest?cb=20160315121005,https://vignette.wikia.nocookie.net/mlp/images/9/97/Twilight_filly_crop_S2E25.png/revision/latest?cb=20140108015837,https://vignette.wikia.nocookie.net/mlp/images/1/18/Twilight_Sparkle_infant_ID_MLPS2.png/revision/latest?cb=20190823095629,https://vignette.wikia.nocookie.net/mlp/images/e/ef/Future_Twilight_Sparkle_ID_S9E26.png/revision/latest?cb=20191013013633,https://vignette.wikia.nocookie.net/mlp/images/0/0c/Twilight_Sparkle_human_at_lockers_EG.png/revision/latest?cb=20141211040145"
258;"Boulder";"";"https://mlp.fandom.com/wiki/Inanimate_objects";"";"";"Rock";"https://vignette.wikia.nocookie.net/mlp/images/a/aa/Boulder_ID_S4E18.png/revision/latest?cb=20140317213229"
259;"Brutus Force";"";"https://mlp.fandom.com/wiki/Inanimate_objects";"";"";"Doll";"https://vignette.wikia.nocookie.net/mlp/images/3/3e/Brutus_Force_ID_S5E19.png/revision/latest?cb=20151021024548"
260;"Holder's Boulder";"";"https://mlp.fandom.com/wiki/Inanimate_objects";"";"";"Rock";"https://vignette.wikia.nocookie.net/mlp/images/e/e5/Pinkie_Pie_introduces_Holder%27s_Boulder_S5E20.png/revision/latest?cb=20151026164943"
261;"Pinkie Pie's imaginary friends";"";"https://mlp.fandom.com/wiki/Inanimate_objects";"";"";"Various objects";"https://vignette.wikia.nocookie.net/mlp/images/2/2a/Pinkie_Pie%27s_new_friends_S1E25.png/revision/latest?cb=20130318032845"
262;"Shelly and Sheldon";"";"https://mlp.fandom.com/wiki/Inanimate_objects";"";"";"Clams";"https://vignette.wikia.nocookie.net/mlp/images/1/11/MLP_The_Movie_Hasbro_website_-_Skystar_and_oyster_friends.png/revision/latest?cb=20170801050124"
263;"Smarty Pants";"";"https://mlp.fandom.com/wiki/Inanimate_objects";"";"";"Doll";"https://vignette.wikia.nocookie.net/mlp/images/2/27/Smarty_Pants_id_S2E03.png/revision/latest?cb=20120320201159"
264;"Tom";"";"https://mlp.fandom.com/wiki/Inanimate_objects";"";"";"Rock";"https://vignette.wikia.nocookie.net/mlp/images/3/38/Tom_id_S2E2.png/revision/latest?cb=20110928063320,https://vignette.wikia.nocookie.net/mlp/images/2/25/Tom_as_a_diamond_S2E01.png/revision/latest?cb=20130812153442"
265;"Twiggy";"";"https://mlp.fandom.com/wiki/Inanimate_objects";"";"";"Stick";"https://vignette.wikia.nocookie.net/mlp/images/7/70/Mudbriar_%22this_is_my_pet%22_S8E3.png/revision/latest?cb=20180401223158"
266;"Mare Do Well";"";"https://mlp.fandom.com/wiki/Mare_Do_Well";"";"";"Unicorn,Earth,Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/6/66/Mare_Do_Well_ID_S2E8.png/revision/latest?cb=20160413205755,https://vignette.wikia.nocookie.net/mlp/images/c/cc/Twilight_Sparkle_as_Mare_Do_Well_ID_S02E08.png/revision/latest?cb=20141211035322,https://vignette.wikia.nocookie.net/mlp/images/5/58/Mare_Do_Well_with_Wings_S2E08.png/revision/latest?cb=20120914220231"
267;"The Headless Horse";"";"https://mlp.fandom.com/wiki/The_Headless_Horse";"";"";"Earth";"https://vignette.wikia.nocookie.net/mlp/images/e/e4/The_Headless_Horse_ID_S03E06.png/revision/latest?cb=20130614033157"
268;"Founders of Equestria";"";"https://mlp.fandom.com/wiki/Founders_of_Equestria";"";"";"Unicorn,Earth,Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/d/d1/Mane_Six_as_founders_of_Equestria_ID_S2E11.png/revision/latest?cb=20160623230726"
269;"Zecora";"";"https://mlp.fandom.com/wiki/Zecora";"Everfree Forest\n"A faraway land" (formerly)";"Herbalist";"Human,Zebra";"https://vignette.wikia.nocookie.net/mlp/images/e/e2/Zecora_id.png/revision/latest?cb=20111117100832,https://vignette.wikia.nocookie.net/mlp/images/9/93/Zecora_Chrysalis_timeline_ID_S5E26.png/revision/latest?cb=20151202051556,https://vignette.wikia.nocookie.net/mlp/images/7/7b/Zecora_Nightmare_Night_costume_ID_S2E04.png/revision/latest?cb=20141015145457,https://vignette.wikia.nocookie.net/mlp/images/1/13/Zecora_Equestria_Girls_Ponymania_doll.png/revision/latest?cb=20140610184404"
270;"Cranky Doodle Donkey";"";"https://mlp.fandom.com/wiki/Cranky_Doodle_Donkey";"In a cottage outside Ponyville";"";"Donkey";"https://vignette.wikia.nocookie.net/mlp/images/b/b8/Cranky_Doodle_Donkey_in_Ponyville_S2E18.png/revision/latest?cb=20120219234825,https://vignette.wikia.nocookie.net/mlp/images/f/f4/Cranky_in_Canterlot_S2E18.png/revision/latest?cb=20120219233619"
271;"Matilda";"";"https://mlp.fandom.com/wiki/Matilda";"Ponyville";"";"Donkey";"https://vignette.wikia.nocookie.net/mlp/images/a/a4/Matilda_ID_S2E18.png/revision/latest?cb=20140122025448,https://vignette.wikia.nocookie.net/mlp/images/0/01/Young_Matilda_ID_S2E18.png/revision/latest?cb=20140122025501"
272;"Mulia Mild";"";"https://mlp.fandom.com/wiki/Mulia_Mild";"";"Baker";"Mule";"https://vignette.wikia.nocookie.net/mlp/images/0/06/Mulia_Mild_S2E24_thumb.png/revision/latest?cb=20120518222112"
273;"Seabreeze";"";"https://mlp.fandom.com/wiki/Seabreeze";"Breezie Village";"";"Breezie";"https://vignette.wikia.nocookie.net/mlp/images/0/0b/Seabreeze_ID_S4E16.png/revision/latest?cb=20140304041658"
274;"Pharynx";"";"https://mlp.fandom.com/wiki/Pharynx";"Changeling Kingdom";"Head of Changeling Kingdom patrol";"Changeling";"https://vignette.wikia.nocookie.net/mlp/images/2/2b/Metamorphosed_Pharynx_ID_S7E17.png/revision/latest?cb=20170904051337,https://vignette.wikia.nocookie.net/mlp/images/0/09/Pharynx_ID_S7E17.png/revision/latest?cb=20170904051345,https://vignette.wikia.nocookie.net/mlp/images/c/c6/Young_Pharynx_ID_S7E17.png/revision/latest?cb=20170904051354,https://vignette.wikia.nocookie.net/mlp/images/e/e1/Pharynx_monster_form_ID_S7E17.png/revision/latest?cb=20171014180934,https://vignette.wikia.nocookie.net/mlp/images/5/52/Pharynx_as_a_rock_ID_S7E17.png/revision/latest?cb=20171014180744"
275;"Terramar";"";"https://mlp.fandom.com/wiki/Terramar";"Mount Aris\nSeaquestria";"";"Hippogriff,Seapony";"https://vignette.wikia.nocookie.net/mlp/images/6/67/Terramar_Hippogriff_form_ID_S8E6.png/revision/latest?cb=20180421220730,https://vignette.wikia.nocookie.net/mlp/images/a/a3/Terramar_seapony_form_ID_S8E6.png/revision/latest?cb=20180421220745"
276;"Sky Beak";"Skybeak";"https://mlp.fandom.com/wiki/Sky_Beak_and_Ocean_Flow";"Mount Aris";"";"Hippogriff";"https://vignette.wikia.nocookie.net/mlp/images/3/30/Sky_Beak_ID_S8E6.png/revision/latest?cb=20180421220800"
277;"Ocean Flow";"Oceanflow";"https://mlp.fandom.com/wiki/Sky_Beak_and_Ocean_Flow";"Seaquestria";"";"Seapony";"https://vignette.wikia.nocookie.net/mlp/images/4/47/Ocean_Flow_ID_S8E6.png/revision/latest?cb=20180421220814"
278;"Steven Magnet";"";"https://mlp.fandom.com/wiki/Steven_Magnet";"Everfree Forest river";"";"Sea serpent";"https://vignette.wikia.nocookie.net/mlp/images/0/03/Steven_Magnet_ID_S5E09.png/revision/latest?cb=20150615203155"
279;"Little Strongheart";"";"https://mlp.fandom.com/wiki/Little_Strongheart";"Tribe near Appleloosa";"";"Buffalo";"https://vignette.wikia.nocookie.net/mlp/images/8/8d/Little_Strongheart_ID_S1E21.png/revision/latest?cb=20110826020839"
280;"Chief Thunderhooves";"";"https://mlp.fandom.com/wiki/Chief_Thunderhooves";"Tribe near Appleloosa";"Chief of the buffalo tribe";"Buffalo";"https://vignette.wikia.nocookie.net/mlp/images/b/b1/Chief_Thunderhooves_ID_S1E21.png/revision/latest?cb=20121225015011"
281;"Iron Will";"";"https://mlp.fandom.com/wiki/Iron_Will";"";"Cruise director\nSelf-help guru (former)\n"Mayor?" (alternate universe)";"Minotaur";"https://vignette.wikia.nocookie.net/mlp/images/c/cd/Iron_Will_ID.png/revision/latest?cb=20140816233533"
282;"Gustave le Grand";"";"https://mlp.fandom.com/wiki/Gustave_le_Grand";"";"Baker";"Griffon";"https://vignette.wikia.nocookie.net/mlp/images/e/e9/Gustave_ID_S5E10.png/revision/latest?cb=20160110204654"
283;"Scorpan";"";"https://mlp.fandom.com/wiki/Scorpan";""A distant land"";"";"Gargoyle";"https://vignette.wikia.nocookie.net/mlp/images/8/89/Scorpan_ID.png/revision/latest?cb=20140514045708,https://vignette.wikia.nocookie.net/mlp/images/9/90/FIENDship_is_Magic_issue_2_Young_Scorpan.png/revision/latest?cb=20150327061958"
284;"The Smooze";"";"https://mlp.fandom.com/wiki/The_Smooze";"";"";"";"https://vignette.wikia.nocookie.net/mlp/images/a/ab/Smooze_ID_S5E7.png/revision/latest?cb=20150525190913"
285;"Grampa Gruff";"Grandpa Gruff";"https://mlp.fandom.com/wiki/Grampa_Gruff";"Griffonstone";"Historian";"Griffon";"https://vignette.wikia.nocookie.net/mlp/images/c/c9/Grampa_Gruff_ID_S5E8.png/revision/latest?cb=20160121053838,https://vignette.wikia.nocookie.net/mlp/images/f/fc/Friends_Forever_issue_24_Grampa_Gruff.png/revision/latest?cb=20160121053913"
286;"Greta";"";"https://mlp.fandom.com/wiki/Greta";"Griffonstone";"Griffonstone boffyball league player";"Griffon";"https://vignette.wikia.nocookie.net/mlp/images/6/62/Greta_ID_S5E8.png/revision/latest?cb=20150525214657,https://vignette.wikia.nocookie.net/mlp/images/6/63/Friends_Forever_issue_24_Greta.png/revision/latest?cb=20160424172248"
287;"Capper";"Capper Dapperpaws";"https://mlp.fandom.com/wiki/Capper";"Klugetown\nPanthera, Abyssinia (formerly)";"Con artist\nSelf-help guru";"Cat";"https://vignette.wikia.nocookie.net/mlp/images/e/e6/Capper_ID_MLPTM.png/revision/latest?cb=20171014193123,https://vignette.wikia.nocookie.net/mlp/images/d/df/Nightmare_Knights_issue_4_kitten_Capper.png/revision/latest?cb=20190902033736"
288;"Captain Celaeno";"";"https://mlp.fandom.com/wiki/Captain_Celaeno";"Ornithia (formerly)";"Pirate captain\nServant of the Storm King (formerly)";"Parrot";"https://vignette.wikia.nocookie.net/mlp/images/7/78/Captain_Celaeno_ID_MLPTM.png/revision/latest?cb=20171014233919"
289;"Fluttershy (EG)";"";"https://mlp.fandom.com/wiki/Fluttershy_(EG)";"Human world";"Student at Canterlot High School\nRainbooms' tambourinist\nCaretaker at Canterlot animal shelter";"Human,Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/9/9a/Fluttershy_ID_CYOE3.png/revision/latest?cb=20180215211824,https://vignette.wikia.nocookie.net/mlp/images/f/fb/Young_Fluttershy_ID_EG.png/revision/latest?cb=20140404022152"
290;"Pinkie Pie (EG)";"Pinkamena D. Pie";"https://mlp.fandom.com/wiki/Pinkie_Pie_(EG)";"Human world";"Student at Canterlot High School\nRainbooms' drummer\nSweet Snacks Café waitress";"Human,Earth";"https://vignette.wikia.nocookie.net/mlp/images/6/6a/Pinkie_Pie_ID_EGDS.png/revision/latest?cb=20180316034500,https://vignette.wikia.nocookie.net/mlp/images/5/56/Young_Pinkie_Pie_ID_EG.png/revision/latest?cb=20140406151018"
291;"Applejack (EG)";"";"https://mlp.fandom.com/wiki/Applejack_(EG)";"Human world";"Student at Canterlot High School\nRainbooms' bass guitarist\nEmployee at Canterlot Mall juice bar (formerly)";"Human,Earth";"https://vignette.wikia.nocookie.net/mlp/images/5/5d/Applejack_ID_EGDS4.png/revision/latest?cb=20171106005320,https://vignette.wikia.nocookie.net/mlp/images/6/62/Young_Applejack_ID_EG.png/revision/latest?cb=20140406151523,https://vignette.wikia.nocookie.net/mlp/images/1/10/Baby_Applejack_ID_EGHS.png/revision/latest?cb=20150719193026,https://vignette.wikia.nocookie.net/mlp/images/c/c8/Applejack_%28EG%29_Earth_Pony_ID_EGSB.png/revision/latest?cb=20190331164553"
292;"Rarity (EG)";"";"https://mlp.fandom.com/wiki/Rarity_(EG)";"Human world";"Student at Canterlot High School\nRainbooms' keytarist\nThe Wondertones' soprano singer\nCarousel Boutique intern\nEmployee at Trendy Accessory Shop\nCostume designer at Equestria Land";"Unicorn,Human";"https://vignette.wikia.nocookie.net/mlp/images/7/7a/Rarity_ID_EGDS2.png/revision/latest?cb=20171106005403,https://vignette.wikia.nocookie.net/mlp/images/8/83/Young_Rarity_ID_EG.png/revision/latest?cb=20140404020655,https://vignette.wikia.nocookie.net/mlp/images/2/28/Rarity_%28EG%29_unicorn_EGSB.png/revision/latest?cb=20190331163453"
293;"Rainbow Dash (EG)";"";"https://mlp.fandom.com/wiki/Rainbow_Dash_(EG)";"Human world";"Student at Canterlot High School\nRainbooms' lead vocalist/electric guitarist\nEmployee at sporting goods store";"Human,Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/1/1e/Rainbow_Dash_ID_EGDS2.png/revision/latest?cb=20171106005353,https://vignette.wikia.nocookie.net/mlp/images/a/a7/Young_Rainbow_Dash_ID_EG.png/revision/latest?cb=20140404023120,https://vignette.wikia.nocookie.net/mlp/images/0/02/Rainbow_Dash_%28EG%29_Pegasus_form_ID_EGSB.png/revision/latest?cb=20190418235447"
294;"Twilight Sparkle (EG)";"Sci-Twi";"https://mlp.fandom.com/wiki/Twilight_Sparkle_(Sci-Twi)";"Human world";"Student at Canterlot High School\nRainbooms' backup vocalist\nEmployee at Canterlot Mall electronics store\nStudent at Crystal Prep Academy (formerly)";"Unicorn,Human";"https://vignette.wikia.nocookie.net/mlp/images/d/d2/Twilight_Sparkle_ID_EGDS5.png/revision/latest?cb=20171106005251,https://vignette.wikia.nocookie.net/mlp/images/c/cc/Sci-Twi_unicorn_form_ID_EGSB.png/revision/latest?cb=20190418233531"
295;"Sunny Flare";"";"https://mlp.fandom.com/wiki/Sunny_Flare";"Human world";"Member of the Shadowbolts\nStudent at Crystal Prep Academy";"Human";"https://vignette.wikia.nocookie.net/mlp/images/2/2b/Sunny_Flare_ID_EG3.png/revision/latest?cb=20151014141043,https://vignette.wikia.nocookie.net/mlp/images/4/42/Sunny_Flare_Friendship_Games_bio_art.png/revision/latest?cb=20150727173406,https://vignette.wikia.nocookie.net/mlp/images/1/14/Sunny_Flare_Sporty_Style_ID_EG3.png/revision/latest?cb=20151103020129,https://vignette.wikia.nocookie.net/mlp/images/3/30/Sunny_Flare_School_Spirit_box_art_ID.png/revision/latest?cb=20151103020151,https://vignette.wikia.nocookie.net/mlp/images/0/03/Sunny_Flare_Crystal_Rainboom_ID_EGS1.png/revision/latest?cb=20170811152909"
296;"Sour Sweet";"";"https://mlp.fandom.com/wiki/Sour_Sweet";"Human world";"Member of the Shadowbolts\nStudent at Crystal Prep Academy";"Human";"https://vignette.wikia.nocookie.net/mlp/images/b/b7/Sour_Sweet_id_EG3.png/revision/latest?cb=20150929223916,https://vignette.wikia.nocookie.net/mlp/images/2/26/Sour_Sweet_Friendship_Games_bio_art.png/revision/latest?cb=20150727173215,https://vignette.wikia.nocookie.net/mlp/images/b/b7/Sour_Sweet_Sporty_Style_ID_EG3.png/revision/latest?cb=20151103020809,https://vignette.wikia.nocookie.net/mlp/images/7/76/Sour_Sweet_School_Spirit_box_art_ID.png/revision/latest?cb=20151103020842,https://vignette.wikia.nocookie.net/mlp/images/6/64/Sour_Sweet_Crystal_Rainboom_ID_EGS1.png/revision/latest?cb=20170811152858"
297;"Indigo Zap";"";"https://mlp.fandom.com/wiki/Indigo_Zap";"Human world";"Member of the Shadowbolts\nStudent at Crystal Prep Academy";"Human";"https://vignette.wikia.nocookie.net/mlp/images/d/d8/Indigo_Zap_ID_EG3.png/revision/latest?cb=20151014101622,https://vignette.wikia.nocookie.net/mlp/images/5/5b/Indigo_Zap_Friendship_Games_bio_art.png/revision/latest?cb=20150727172858,https://vignette.wikia.nocookie.net/mlp/images/6/63/Indigo_Zap_woodshop_attire_ID_EG3.png/revision/latest?cb=20151103021210,https://vignette.wikia.nocookie.net/mlp/images/4/48/Indigo_Zap_Sporty_Style_ID_EG3.png/revision/latest?cb=20151103021230,https://vignette.wikia.nocookie.net/mlp/images/7/72/Indigo_Zap_School_Spirit_box_art_ID.png/revision/latest?cb=20151103021251"
298;"Sugarcoat";"";"https://mlp.fandom.com/wiki/Sugarcoat";"Human world";"Member of the Shadowbolts\nStudent at Crystal Prep Academy";"Human";"https://vignette.wikia.nocookie.net/mlp/images/e/e5/Sugarcoat_ID_EG3.png/revision/latest?cb=20151014141053,https://vignette.wikia.nocookie.net/mlp/images/a/a2/Sugarcoat_Friendship_Games_bio_art.png/revision/latest?cb=20150727173406,https://vignette.wikia.nocookie.net/mlp/images/8/82/Sugarcoat_woodshop_attire_ID_EG3.png/revision/latest?cb=20151103021808,https://vignette.wikia.nocookie.net/mlp/images/a/a7/Sugarcoat_Sporty_Style_ID_EG3.png/revision/latest?cb=20151103021826,https://vignette.wikia.nocookie.net/mlp/images/e/e2/Sugarcoat_Crystal_Rainboom_ID_EGS1.png/revision/latest?cb=20170811152919"
299;"Lemon Zest";"Lemon Tart";"https://mlp.fandom.com/wiki/Lemon_Zest";"Human world";"Member of the Shadowbolts\nStudent at Crystal Prep Academy";"Human";"https://vignette.wikia.nocookie.net/mlp/images/c/c5/Lemon_Zest_ID_EG3.png/revision/latest?cb=20151014141046,https://vignette.wikia.nocookie.net/mlp/images/4/4d/Lemon_Zest_Friendship_Games_bio_art.png/revision/latest?cb=20150727173406,https://vignette.wikia.nocookie.net/mlp/images/0/04/Lemon_Zest_Sporty_Style_ID_EG3.png/revision/latest?cb=20151103022155,https://vignette.wikia.nocookie.net/mlp/images/f/f1/Lemon_Zest_School_Spirit_box_art_ID.png/revision/latest?cb=20151103022218,https://vignette.wikia.nocookie.net/mlp/images/1/11/Lemon_Zest_Crystal_Rainboom_ID_EGS1.png/revision/latest?cb=20170811152930"
300;"DJ Pon-3 (EG)";"";"https://mlp.fandom.com/wiki/DJ_Pon-3_(EG)";"Human world";"Student at Canterlot High School\nMusic store employee\nDisc jockey";"Human";"https://vignette.wikia.nocookie.net/mlp/images/7/79/DJ_Pon-3_ID_EQG2.png/revision/latest?cb=20150722032715,https://vignette.wikia.nocookie.net/mlp/images/9/9f/DJ_PON-3_Rainbow_Rocks_character_bio_art_2.png/revision/latest?cb=20151129000855"
301;"Cutie Mark Crusaders (EG)";"";"https://mlp.fandom.com/wiki/Cutie_Mark_Crusaders_(EG)";"Human world";"Students at Canterlot High School";"Human";"https://vignette.wikia.nocookie.net/mlp/images/8/8a/Cutie_Mark_Crusaders_ID_EG3.png/revision/latest?cb=20160308020633"
302;"Flash Sentry (EG)";"";"https://mlp.fandom.com/wiki/Flash_Sentry_(EG)";"";"Student at Canterlot High School\nFlash Drive's guitarist";"Human,Pegasus";"https://vignette.wikia.nocookie.net/mlp/images/2/22/Flash_Sentry_ID_EGDS.png/revision/latest?cb=20180222014052,https://vignette.wikia.nocookie.net/mlp/images/f/f8/Flash_Sentry_%28EG%29_Pegasus_ID_EGSB.png/revision/latest?cb=20190331165007"
303;"Principal Celestia";"";"https://mlp.fandom.com/wiki/Principal_Celestia";"Human world";"Principal of Canterlot High School";"Human";"https://vignette.wikia.nocookie.net/mlp/images/8/86/Principal_Celestia_human_ID_EG2.png/revision/latest?cb=20141222002825,https://vignette.wikia.nocookie.net/mlp/images/9/9b/Anthro_Principal_Celestia_EG_doll_packaging.png/revision/latest?cb=20140520055032"
304;"Vice Principal Luna";"";"https://mlp.fandom.com/wiki/Vice_Principal_Luna";"Human world";"Vice principal of Canterlot High School";"Human";"https://vignette.wikia.nocookie.net/mlp/images/c/c1/Vice_Principal_Luna_human_ID_EG2.png/revision/latest?cb=20141222002813,https://vignette.wikia.nocookie.net/mlp/images/2/2b/Vice_Principal_Luna_anthro_ID_CHPR.png/revision/latest?cb=20151110173609"
305;"Diamond Tiara and Silver Spoon (EG)";"";"https://mlp.fandom.com/wiki/Diamond_Tiara_and_Silver_Spoon_(EG)";"Human world";"Students at Canterlot High School";"Human";"https://vignette.wikia.nocookie.net/mlp/images/1/1f/Diamond_Tiara_and_Silver_Spoon_ID_EG3.png/revision/latest?cb=20180110221506"
306;"Big McIntosh (EG)";"Big Mac";"https://mlp.fandom.com/wiki/Big_McIntosh_(EG)";"Human world";"The Wondertones' bass singer\nStudent at Canterlot High School (until graduation)";"Human";"https://vignette.wikia.nocookie.net/mlp/images/1/17/Big_McIntosh_ID_EG.png/revision/latest?cb=20130727071226"
307;"Photo Finish (EG)";"";"https://mlp.fandom.com/wiki/Photo_Finish_(EG)";"Human world";"Student at Canterlot High School\nLead singer of Photo Finish and the Snapshots";"Human";"https://vignette.wikia.nocookie.net/mlp/images/3/34/Photo_Finish_ID_EG3.png/revision/latest?cb=20160307174944,https://vignette.wikia.nocookie.net/mlp/images/1/18/Photo_Finish_anthro_ID_EG_merch.png/revision/latest?cb=20160307175003"
308;"Trixie Lulamoon (EG)";"";"https://mlp.fandom.com/wiki/Trixie_(EG)";"Human world";"Student at Canterlot High School\nTrixie and the Illusions' lead vocalist/guitarist\nIllusionist";"Human";"https://vignette.wikia.nocookie.net/mlp/images/9/98/Trixie_ID_EG2.png/revision/latest?cb=20141127220959,https://vignette.wikia.nocookie.net/mlp/images/e/e7/Trixie_Rainbow_Rocks_character_bio_art_2.png/revision/latest?cb=20150416203121"
309;"Trixie and the Illusions";"";"https://mlp.fandom.com/wiki/Trixie_and_the_Illusions";"";"Band";"";"https://vignette.wikia.nocookie.net/mlp/images/9/9d/Trixie_and_the_Illusions_ID_EG2.png/revision/latest?cb=20160415040038"
310;"Cheerilee (EG)";"Miss Cheerilee";"https://mlp.fandom.com/wiki/Cheerilee_(EG)";"Human world";"Teacher/librarian at Canterlot High School";"Human";"https://vignette.wikia.nocookie.net/mlp/images/f/f3/Cheerilee_ID_EG.png/revision/latest?cb=20150727231646"
311;"Granny Smith (EG)";"";"https://mlp.fandom.com/wiki/Granny_Smith_(EG)";"Human world";"Teacher/lunch lady at Canterlot High School";"Human";"https://vignette.wikia.nocookie.net/mlp/images/7/77/Granny_Smith_ID_CYOE5b.png/revision/latest?cb=20200115201725"
312;"Snips and Snails (EG)";"";"https://mlp.fandom.com/wiki/Snips_and_Snails_(EG)";"Human world";"Students at Canterlot High School";"Human";"https://vignette.wikia.nocookie.net/mlp/images/d/db/Snips_and_Snails_ID_EG.png/revision/latest?cb=20160313224123,https://vignette.wikia.nocookie.net/mlp/images/f/f8/Snips_and_Snails_demon_ID_EG.png/revision/latest?cb=20160313224143"
313;"Cranky Doodle (EG)";"Mr. Cranky Doodle";"https://mlp.fandom.com/wiki/Cranky_Doodle_Donkey_(EG)";"Human world";"Teacher at Canterlot High School\nDriving test instructor";"Human";"https://vignette.wikia.nocookie.net/mlp/images/c/c5/Cranky_Doodle_ID_EGDS10.png/revision/latest?cb=20180115123333"
314;"Octavia Melody (EG)";"";"https://mlp.fandom.com/wiki/Octavia_Melody_(EG)";"Human world";"Student at Canterlot High School";"Human";"https://vignette.wikia.nocookie.net/mlp/images/1/1d/Octavia_Melody_ID_EG2.png/revision/latest?cb=20141019023713"
315;"Lyra Heartstrings and Sweetie Drops (EG)";"";"https://mlp.fandom.com/wiki/Lyra_Heartstrings_and_Sweetie_Drops_(EG)";"Human world";"Students at Canterlot High School";"Human";"https://vignette.wikia.nocookie.net/mlp/images/2/2e/Lyra_Heartstrings_and_Sweetie_Drops_ID_EGDS4.png/revision/latest?cb=20180110211830,https://vignette.wikia.nocookie.net/mlp/images/f/f3/Lyra_Heartstrings_%28EG%29_Unicorn_ID_EGSB.png/revision/latest?cb=20190331164754"
316;"Bulk Biceps (EG)";"";"https://mlp.fandom.com/wiki/Bulk_Biceps_(EG)";"Human world";"Student at Canterlot High School\nEmployee at Canterlot Mall juice bar";"Human";"https://vignette.wikia.nocookie.net/mlp/images/5/57/Bulk_Biceps_ID_EG2.png/revision/latest?cb=20141030160619,https://vignette.wikia.nocookie.net/mlp/images/7/7c/Bulk_Biceps_%28EG%29_Pegasus_ID_EGSB.png/revision/latest?cb=20190331164404"
317;"Maud Pie (EG)";"";"https://mlp.fandom.com/wiki/Maud_Pie_(EG)";"Canterlot, human world";"Student at Canterlot High School\nCanterlot History Museum tour guide";"Human";"https://vignette.wikia.nocookie.net/mlp/images/b/b5/Maud_Pie_ID_EGDS1.png/revision/latest?cb=20180419190742"
318;"Zephyr Breeze (EG)";"";"https://mlp.fandom.com/wiki/Zephyr_Breeze_(EG)";"Human world";"Student at Canterlot High School\nEmployee at Trend of the Line";"Human";"https://vignette.wikia.nocookie.net/mlp/images/4/40/Zephyr_Breeze_ID_EGDS5.png/revision/latest?cb=20171126010311"
319;"Violet Blurr";"";"https://mlp.fandom.com/wiki/Violet_Blurr_and_Pixel_Pizzaz";"";"Canterlot High School student\nMember of Photo Finish and the Snapshots";"Human";"https://vignette.wikia.nocookie.net/mlp/images/4/4d/Violet_Blurr_ID_EG2.png/revision/latest?cb=20150508154339,https://vignette.wikia.nocookie.net/mlp/images/c/cf/Violet_Blurr_anthro_ID_EG_merch.png/revision/latest?cb=20151002184322"
320;"Pixel Pizzaz";"";"https://mlp.fandom.com/wiki/Violet_Blurr_and_Pixel_Pizzaz";"";"Canterlot High School student\nMember of Photo Finish and the Snapshots";"Human";"https://vignette.wikia.nocookie.net/mlp/images/8/8c/Pixel_Pizzaz_ID_EG2.png/revision/latest?cb=20150508154339,https://vignette.wikia.nocookie.net/mlp/images/0/03/Pixel_Pizzaz_anthro_ID_EG_merch.png/revision/latest?cb=20151002184256"
321;"Sandalwood";"";"https://mlp.fandom.com/wiki/Sandalwood";"Human world";"Student at Canterlot High School\nGreen Cycle's drummer";"Human";"https://vignette.wikia.nocookie.net/mlp/images/4/41/Sandalwood_ID_EG.png/revision/latest?cb=20130727072239"
322;"Micro Chips";"";"https://mlp.fandom.com/wiki/Micro_Chips";"Human world";"Student at Canterlot High School\nTheremin musician\nEquestria Land "Caramel Apple Girl" (formerly)";"Human";"https://vignette.wikia.nocookie.net/mlp/images/b/bc/Micro_Chips_ID_EG.png/revision/latest?cb=20130727075055"
323;"Derpy (EG)";"";"https://mlp.fandom.com/wiki/Derpy_(EG)";"Human world";"Student at Canterlot High School\nMember of the Pony Pickers";"Human";"https://vignette.wikia.nocookie.net/mlp/images/5/5a/Derpy_ID_EG2.png/revision/latest?cb=20141231205307,https://vignette.wikia.nocookie.net/mlp/images/5/51/Derpy_%28EG%29_Pegasus_ID_EGSB.png/revision/latest?cb=20190331164051"
